lat,lon,AADT,year,route,ffc
42.420175,-71.186654,4115,2021,2344,5
42.42034,-71.18621,4115,2021,2344,5
42.420603,-71.185413,4115,2021,2344,5
42.420817,-71.184755,4115,2021,2344,5
42.420995,-71.184236,4115,2021,2344,5
42.421293,-71.183328,4115,2021,2344,5
42.421431,-71.182981,4115,2021,2344,5
42.422138,-71.182043,4115,2021,2344,5
42.422583,-71.181456,4115,2021,2344,5
42.422783,-71.181049,4115,2021,2344,5
42.42279,-71.180668,4115,2021,2344,5
42.422745,-71.18035,4115,2021,2344,5
42.422705,-71.18001,4115,2021,2344,5
42.422673,-71.179488,4115,2021,2344,5
42.422743,-71.179117,4115,2021,2344,5
42.422859,-71.178777,4115,2021,2344,5
42.422993,-71.178436,4115,2021,2344,5
42.423088,-71.178182,4115,2021,2344,5
42.423228,-71.177742,4115,2021,2344,5
42.42332,-71.177323,4115,2021,2344,5
42.423438,-71.176757,4115,2021,2344,5
42.415919,-71.193844,4174,2021,2345,5
42.416401,-71.192553,4174,2021,2345,5
42.416685,-71.191709,4174,2021,2345,5
42.417311,-71.189949,4174,2021,2345,5
42.417575,-71.189169,4174,2021,2345,5
42.417902,-71.189332,4174,2021,2345,5
42.418955,-71.188197,4174,2021,2345,5
42.419727,-71.187141,4174,2021,2345,5
42.416836,-71.191794,4255,2021,2346,5
42.418508,-71.190671,4255,2021,2346,5
42.418813,-71.189999,4255,2021,2346,5
42.419307,-71.188767,4255,2021,2346,5
42.419916,-71.187285,4255,2021,2346,5
42.420113,-71.186821,4255,2021,2346,5
42.425955,-71.181604,4631,2021,2347,5
42.42566,-71.180922,4631,2021,2347,5
42.42556,-71.180706,4631,2021,2347,5
42.425272,-71.180083,4631,2021,2347,5
42.424757,-71.178951,4631,2021,2347,5
42.424457,-71.178278,4631,2021,2347,5
42.424312,-71.177957,4631,2021,2347,5
42.423983,-71.177439,4631,2021,2347,5
42.423809,-71.174843,4168,2021,2348,5
42.424134,-71.174988,4168,2021,2348,5
42.424291,-71.175066,4168,2021,2348,5
42.424992,-71.175452,4168,2021,2348,5
42.425302,-71.175642,4168,2021,2348,5
42.425541,-71.175741,4168,2021,2348,5
42.425969,-71.175658,4168,2021,2348,5
42.426782,-71.174704,4168,2021,2348,5
42.426827,-71.174636,4168,2021,2348,5
42.427298,-71.174013,4168,2021,2348,5
42.424838,-71.169048,4062,2021,2349,5
42.425847,-71.169037,4062,2021,2349,5
42.426164,-71.169116,4062,2021,2349,5
42.42642,-71.169193,4062,2021,2349,5
42.426851,-71.169376,4062,2021,2349,5
42.42748,-71.169622,4062,2021,2349,5
42.427498,-71.169629,4062,2021,2349,5
42.428035,-71.169883,4062,2021,2349,5
42.429719,-71.170535,4062,2021,2349,5
42.429779,-71.170558,4062,2021,2349,5
42.430262,-71.170738,4062,2021,2349,5
42.430283,-71.170745,4062,2021,2349,5
42.430819,-71.170967,4062,2021,2349,5
42.4312,-71.171139,4062,2021,2349,5
42.431229,-71.17115,4062,2021,2349,5
42.431484,-71.171246,4062,2021,2349,5
42.431775,-71.171397,4062,2021,2349,5
42.432414,-71.171678,4062,2021,2349,5
42.43257,-71.171739,4062,2021,2349,5
42.433986,-71.172177,4062,2021,2349,5
42.434878,-71.172926,4062,2021,2349,5
42.435041,-71.173113,4062,2021,2349,5
42.435564,-71.17377,4062,2021,2349,5
42.433075,-71.170946,4206,2021,2350,5
42.433422,-71.170443,4206,2021,2350,5
42.433651,-71.170088,4206,2021,2350,5
42.434383,-71.168955,4206,2021,2350,5
42.434779,-71.167819,4206,2021,2350,5
42.435176,-71.166636,4206,2021,2350,5
42.43544,-71.166049,4206,2021,2350,5
42.435773,-71.165399,4206,2021,2350,5
42.437434,-71.170986,3769,2021,2351,5
42.437576,-71.169264,3769,2021,2351,5
42.437435,-71.168847,3769,2021,2351,5
42.436938,-71.167916,3769,2021,2351,5
42.43645,-71.166483,3769,2021,2351,5
42.436058,-71.165129,3769,2021,2351,5
42.436,-71.164924,3769,2021,2351,5
42.435967,-71.164799,3769,2021,2351,5
42.435877,-71.164552,3769,2021,2351,5
42.435503,-71.163998,3769,2021,2351,5
42.433909,-71.16125,3769,2021,2351,5
42.432438,-71.158718,3769,2021,2351,5
42.432255,-71.158434,3769,2021,2351,5
42.432122,-71.158236,3769,2021,2351,5
42.431533,-71.156981,3769,2021,2351,5
42.431577,-71.155953,3769,2021,2351,5
42.431466,-71.155816,3769,2021,2351,5
42.4313,-71.155619,3769,2021,2351,5
42.430416,-71.154364,3769,2021,2351,5
42.418193,-71.180073,4235,2021,2352,5
42.418392,-71.179623,4235,2021,2352,5
42.419089,-71.178531,4235,2021,2352,5
42.420184,-71.178326,4235,2021,2352,5
42.420797,-71.178307,4235,2021,2352,5
42.421067,-71.178362,4235,2021,2352,5
42.422008,-71.178969,4235,2021,2352,5
42.409963,-71.174031,4324,2021,2353,5
42.410536,-71.173648,4324,2021,2353,5
42.411346,-71.173098,4324,2021,2353,5
42.412217,-71.172056,4324,2021,2353,5
42.412682,-71.171469,4324,2021,2353,5
42.41321,-71.170825,4324,2021,2353,5
42.414667,-71.168993,4324,2021,2353,5
42.415081,-71.168482,4324,2021,2353,5
42.415625,-71.167797,4324,2021,2353,5
42.415637,-71.167782,4324,2021,2353,5
42.416667,-71.166485,4324,2021,2353,5
42.417222,-71.165792,4324,2021,2353,5
42.417912,-71.164976,4324,2021,2353,5
42.419795,-71.177655,4337,2021,2354,5
42.419546,-71.177274,4337,2021,2354,5
42.419201,-71.17666,4337,2021,2354,5
42.418487,-71.175198,4337,2021,2354,5
42.418451,-71.175126,4337,2021,2354,5
42.4181,-71.174492,4337,2021,2354,5
42.418085,-71.174464,4337,2021,2354,5
42.417992,-71.174299,4337,2021,2354,5
42.417704,-71.173744,4337,2021,2354,5
42.417558,-71.173428,4337,2021,2354,5
42.417327,-71.173001,4337,2021,2354,5
42.417242,-71.172836,4337,2021,2354,5
42.416907,-71.172164,4337,2021,2354,5
42.416592,-71.171541,4337,2021,2354,5
42.41658,-71.171518,4337,2021,2354,5
42.416206,-71.170775,4337,2021,2354,5
42.415836,-71.170032,4337,2021,2354,5
42.415462,-71.169276,4337,2021,2354,5
42.415462,-71.169275,4337,2021,2354,5
42.414726,-71.167729,4337,2021,2354,5
42.414484,-71.167231,4337,2021,2354,5
42.414155,-71.166551,4337,2021,2354,5
42.414116,-71.166478,4337,2021,2354,5
42.413984,-71.166234,4337,2021,2354,5
42.413671,-71.165606,4337,2021,2354,5
42.413392,-71.165013,4337,2021,2354,5
42.413107,-71.164418,4337,2021,2354,5
42.412891,-71.16399,4337,2021,2354,5
42.412746,-71.163619,4337,2021,2354,5
42.412579,-71.163153,4337,2021,2354,5
42.412385,-71.16258,4337,2021,2354,5
42.412023,-71.161574,4337,2021,2354,5
42.411877,-71.161181,4337,2021,2354,5
42.411736,-71.160778,4337,2021,2354,5
42.41124,-71.159439,4337,2021,2354,5
42.412769,-71.161233,3406,2021,2355,5
42.412989,-71.161036,3406,2021,2355,5
42.414176,-71.159691,3406,2021,2355,5
42.415525,-71.158518,3406,2021,2355,5
42.415613,-71.158452,3406,2021,2355,5
42.415923,-71.158214,3406,2021,2355,5
42.414117,-71.178928,4119,2021,2356,5
42.414102,-71.178899,4119,2021,2356,5
42.413854,-71.178386,4119,2021,2356,5
42.413766,-71.178197,4119,2021,2356,5
42.413765,-71.178196,4119,2021,2356,5
42.413752,-71.178168,4119,2021,2356,5
42.413404,-71.177536,4119,2021,2356,5
42.413021,-71.176691,4119,2021,2356,5
42.412647,-71.175833,4119,2021,2356,5
42.412026,-71.174509,4119,2021,2356,5
42.411689,-71.173811,4119,2021,2356,5
42.411053,-71.172495,4119,2021,2356,5
42.410822,-71.172022,4119,2021,2356,5
42.410649,-71.171746,4119,2021,2356,5
42.410343,-71.171398,4119,2021,2356,5
42.410097,-71.171241,4119,2021,2356,5
42.409654,-71.171016,4119,2021,2356,5
42.409487,-71.170944,4119,2021,2356,5
42.409425,-71.170917,4119,2021,2356,5
42.408436,-71.169881,4119,2021,2356,5
42.407969,-71.168913,4119,2021,2356,5
42.407831,-71.16836,4119,2021,2356,5
42.407791,-71.168017,4119,2021,2356,5
42.407638,-71.168039,4119,2021,2356,5
42.40757,-71.168,4119,2021,2356,5
42.421846,-71.136769,4115,2021,2357,5
42.422194,-71.136974,4115,2021,2357,5
42.422709,-71.137271,4115,2021,2357,5
42.423531,-71.1376,4115,2021,2357,5
42.423838,-71.137741,4115,2021,2357,5
42.424098,-71.137875,4115,2021,2357,5
42.424408,-71.138025,4115,2021,2357,5
42.424707,-71.138215,4115,2021,2357,5
42.424894,-71.138339,4115,2021,2357,5
42.425406,-71.138765,4115,2021,2357,5
42.425745,-71.139222,4115,2021,2357,5
42.42602,-71.139599,4115,2021,2357,5
42.426282,-71.139925,4115,2021,2357,5
42.426621,-71.1403,4115,2021,2357,5
42.426919,-71.140574,4115,2021,2357,5
42.427224,-71.140769,4115,2021,2357,5
42.427857,-71.1411,4115,2021,2357,5
42.428003,-71.141131,4115,2021,2357,5
42.428191,-71.141171,4115,2021,2357,5
42.428389,-71.141213,4115,2021,2357,5
42.429577,-71.141701,4115,2021,2357,5
42.430038,-71.141928,4115,2021,2357,5
42.430373,-71.142117,4115,2021,2357,5
42.430806,-71.142026,4115,2021,2357,5
42.431882,-71.14183,4115,2021,2357,5
42.432381,-71.141827,4115,2021,2357,5
42.433545,-71.142227,4115,2021,2357,5
42.434023,-71.142377,4115,2021,2357,5
42.434713,-71.142541,4115,2021,2357,5
42.435377,-71.142685,4115,2021,2357,5
42.435723,-71.142748,4115,2021,2357,5
42.436145,-71.142825,4115,2021,2357,5
42.436446,-71.142868,4115,2021,2357,5
42.436716,-71.142897,4115,2021,2357,5
42.43758,-71.142775,4115,2021,2357,5
42.438808,-71.142466,4115,2021,2357,5
42.439358,-71.142335,4115,2021,2357,5
42.440079,-71.142117,4115,2021,2357,5
42.440833,-71.141116,4115,2021,2357,5
42.440971,-71.140916,4115,2021,2357,5
42.441131,-71.140685,4115,2021,2357,5
42.441449,-71.140276,4115,2021,2357,5
42.442006,-71.139529,4115,2021,2357,5
42.442243,-71.13906,4115,2021,2357,5
42.44243,-71.138332,4115,2021,2357,5
42.442554,-71.137349,4115,2021,2357,5
42.442511,-71.136583,4115,2021,2357,5
42.442417,-71.136202,4115,2021,2357,5
42.442285,-71.135865,14980,2021,23571,3
42.442432,-71.135755,14980,2021,23571,3
42.415311,-71.14544,4134,2021,2358,5
42.416377,-71.144345,4134,2021,2358,5
42.416873,-71.14392,4134,2021,2358,5
42.418541,-71.142525,4134,2021,2358,5
42.409381,-71.144658,4216,2021,2359,5
42.41081,-71.142831,4216,2021,2359,5
42.411321,-71.142277,4216,2021,2359,5
42.41155,-71.142053,4216,2021,2359,5
42.412447,-71.141184,4216,2021,2359,5
42.415128,-71.138682,4216,2021,2359,5
42.415499,-71.138362,4216,2021,2359,5
42.415668,-71.138215,4216,2021,2359,5
42.415709,-71.13818,4216,2021,2359,5
42.416153,-71.137795,4216,2021,2359,5
42.41715,-71.136921,4216,2021,2359,5
42.417165,-71.136907,4216,2021,2359,5
42.418358,-71.135893,4216,2021,2359,5
42.419098,-71.13523,4216,2021,2359,5
42.420245,-71.134065,4216,2021,2359,5
42.420652,-71.133659,4216,2021,2359,5
42.421262,-71.133098,4216,2021,2359,5
42.409138,-71.136447,4224,2021,2360,5
42.40945,-71.136094,4224,2021,2360,5
42.409458,-71.136086,4224,2021,2360,5
42.409852,-71.135716,4224,2021,2360,5
42.409999,-71.135549,4224,2021,2360,5
42.410476,-71.135189,4224,2021,2360,5
42.410917,-71.134986,4224,2021,2360,5
42.411456,-71.134739,4224,2021,2360,5
42.411487,-71.134729,4224,2021,2360,5
42.412057,-71.134482,4224,2021,2360,5
42.412505,-71.134271,4224,2021,2360,5
42.41255,-71.13425,4224,2021,2360,5
42.412663,-71.134207,4224,2021,2360,5
42.413502,-71.133917,4224,2021,2360,5
42.413963,-71.133813,4224,2021,2360,5
42.414159,-71.133414,4224,2021,2360,5
42.406385,-71.130937,4347,2021,2361,5
42.406804,-71.130654,4347,2021,2361,5
42.407364,-71.130256,4347,2021,2361,5
42.407919,-71.129894,4347,2021,2361,5
42.408523,-71.129517,4347,2021,2361,5
42.408996,-71.129211,4347,2021,2361,5
42.40923,-71.12906,4347,2021,2361,5
42.409396,-71.128961,4347,2021,2361,5
42.409737,-71.128734,4347,2021,2361,5
42.410226,-71.128421,4347,2021,2361,5
42.410728,-71.128101,4347,2021,2361,5
42.411149,-71.127843,4347,2021,2361,5
42.411251,-71.12778,4347,2021,2361,5
42.411757,-71.127435,4347,2021,2361,5
42.412337,-71.12704,4347,2021,2361,5
42.412351,-71.127031,4347,2021,2361,5
42.412382,-71.12701,4347,2021,2361,5
42.414697,-71.125469,4347,2021,2361,5
42.415021,-71.125261,4347,2021,2361,5
42.415153,-71.125176,4347,2021,2361,5
42.415333,-71.125065,4347,2021,2361,5
42.415818,-71.124776,4347,2021,2361,5
42.416454,-71.124344,4347,2021,2361,5
42.417066,-71.123907,4347,2021,2361,5
42.41711,-71.123783,2986,2021,2361,5
42.403917,-71.126871,6584,2021,2362,5
42.404323,-71.126589,6584,2021,2362,5
42.404819,-71.126254,6584,2021,2362,5
42.404848,-71.126232,6584,2021,2362,5
42.405121,-71.126062,6584,2021,2362,5
42.405446,-71.125837,6584,2021,2362,5
42.406004,-71.125463,6584,2021,2362,5
42.406262,-71.125311,6584,2021,2362,5
42.406479,-71.125148,6584,2021,2362,5
42.406845,-71.124937,6584,2021,2362,5
42.406991,-71.12482,6584,2021,2362,5
42.407008,-71.124809,6584,2021,2362,5
42.407442,-71.124536,6584,2021,2362,5
42.40766,-71.124378,6584,2021,2362,5
42.407681,-71.124365,6584,2021,2362,5
42.407986,-71.124179,6584,2021,2362,5
42.40847,-71.123874,6584,2021,2362,5
42.40894,-71.123537,6584,2021,2362,5
42.4092,-71.123361,6584,2021,2362,5
42.409308,-71.123287,6584,2021,2362,5
42.409617,-71.123088,6584,2021,2362,5
42.410006,-71.122839,6584,2021,2362,5
42.410465,-71.122522,6584,2021,2362,5
42.410716,-71.122345,6584,2021,2362,5
42.410726,-71.122338,6584,2021,2362,5
42.411162,-71.12203,6584,2021,2362,5
42.412007,-71.121481,6584,2021,2362,5
42.412111,-71.121411,6584,2021,2362,5
42.412421,-71.121206,6584,2021,2362,5
42.412586,-71.12109,6584,2021,2362,5
42.412996,-71.120837,6584,2021,2362,5
42.413517,-71.120485,6584,2021,2362,5
42.414287,-71.119965,6584,2021,2362,5
42.415297,-71.119316,6584,2021,2362,5
42.415691,-71.11905,6584,2021,2362,5
42.416025,-71.118823,6584,2021,2362,5
42.416342,-71.118602,6584,2021,2362,5
42.416863,-71.118261,6584,2021,2362,5
42.417104,-71.118096,6584,2021,2362,5
42.4174,-71.117924,6584,2021,2362,5
42.41756,-71.117929,6584,2021,2362,5
42.41783,-71.117937,6584,2021,2362,5
42.418097,-71.117945,6584,2021,2362,5
42.417502,-71.120463,3919,2021,2363,5
42.417483,-71.122288,3919,2021,2363,5
42.417127,-71.123661,3919,2021,2363,5
42.413961,-71.111656,4203,2021,2364,5
42.414527,-71.11316,4203,2021,2364,5
42.414785,-71.113779,4203,2021,2364,5
42.415192,-71.114826,4203,2021,2364,5
42.415386,-71.115278,4203,2021,2364,5
42.415485,-71.115601,4203,2021,2364,5
42.415486,-71.115604,4203,2021,2364,5
42.415585,-71.115909,4203,2021,2364,5
42.415616,-71.116046,4203,2021,2364,5
42.415616,-71.116293,4203,2021,2364,5
42.415617,-71.116298,4203,2021,2364,5
42.415705,-71.116735,4203,2021,2364,5
42.415803,-71.116998,4203,2021,2364,5
42.416115,-71.117843,4203,2021,2364,5
42.416118,-71.117851,4203,2021,2364,5
42.416349,-71.118521,4203,2021,2364,5
42.417611,-71.11697,6275,2017,2365,5
42.417576,-71.115874,6275,2017,2365,5
42.417465,-71.115108,6275,2017,2365,5
42.41722,-71.114023,6275,2017,2365,5
42.417088,-71.113381,6275,2017,2365,5
42.416909,-71.112448,6275,2017,2365,5
42.41673,-71.11155,6275,2017,2365,5
42.416665,-71.110887,6275,2017,2365,5
42.417882,-71.108101,3148,2021,2366,5
42.414009,-71.119203,4173,2021,2367,5
42.413906,-71.118978,4173,2021,2367,5
42.413593,-71.118174,4173,2021,2367,5
42.413393,-71.117668,4173,2021,2367,5
42.412876,-71.116386,4173,2021,2367,5
42.412552,-71.115623,4173,2021,2367,5
42.412512,-71.115502,4173,2021,2367,5
42.412434,-71.115268,4173,2021,2367,5
42.41203,-71.114324,4173,2021,2367,5
42.411756,-71.113652,4173,2021,2367,5
42.411727,-71.113398,4173,2021,2367,5
42.411751,-71.113134,4173,2021,2367,5
42.411935,-71.111514,4173,2021,2367,5
42.407196,-71.116584,7847,2021,2368,5
42.40734,-71.116432,7847,2021,2368,5
42.408256,-71.115527,7847,2021,2368,5
42.409473,-71.114372,7847,2021,2368,5
42.409495,-71.11435,7847,2021,2368,5
42.410009,-71.113858,7847,2021,2368,5
42.410404,-71.113481,7847,2021,2368,5
42.410527,-71.113384,7847,2021,2368,5
42.41085,-71.113295,7847,2021,2368,5
42.412051,-71.113212,7847,2021,2368,5
42.412678,-71.113333,7847,2021,2368,5
42.41306,-71.113433,7847,2021,2368,5
42.413529,-71.113546,7847,2021,2368,5
42.413937,-71.113554,7847,2021,2368,5
42.409561,-71.108438,4002,2021,2369,5
42.409642,-71.107845,4002,2021,2369,5
42.409695,-71.107496,4002,2021,2369,5
42.409761,-71.107059,4002,2021,2369,5
42.40981,-71.10684,4002,2021,2369,5
42.409992,-71.105605,18026,2024,38,4
42.401884,-71.105052,4161,2021,2370,5
42.401905,-71.105024,4161,2021,2370,5
42.402221,-71.104606,4161,2021,2370,5
42.402396,-71.104374,4161,2021,2370,5
42.402577,-71.10435,4161,2021,2370,5
42.402783,-71.104349,4161,2021,2370,5
42.403364,-71.104544,4161,2021,2370,5
42.403364,-71.104545,4161,2021,2370,5
42.403843,-71.104767,4161,2021,2370,5
42.403937,-71.10481,4161,2021,2370,5
42.404524,-71.105026,4161,2021,2370,5
42.405103,-71.105281,4161,2021,2370,5
42.406273,-71.105742,4161,2021,2370,5
42.406865,-71.105998,4161,2021,2370,5
42.407469,-71.106238,4161,2021,2370,5
42.408605,-71.106686,4161,2021,2370,5
42.408845,-71.1068,4161,2021,2370,5
42.409107,-71.106885,4161,2021,2370,5
42.398938,-71.117567,3791,2021,2371,5
42.398196,-71.115589,3791,2021,2371,5
42.398035,-71.115159,3791,2021,2371,5
42.397724,-71.114327,3791,2021,2371,5
42.397465,-71.113636,3791,2021,2371,5
42.397209,-71.112954,3791,2021,2371,5
42.397189,-71.112901,3791,2021,2371,5
42.396216,-71.110303,3791,2021,2371,5
42.394613,-71.111398,3791,2021,2371,5
42.397179,-71.109719,3907,2021,2372,5
42.397702,-71.110036,3907,2021,2372,5
42.398273,-71.110441,3907,2021,2372,5
42.398937,-71.11091,3907,2021,2372,5
42.399516,-71.111316,3907,2021,2372,5
42.400003,-71.111678,3907,2021,2372,5
42.402829,-71.113797,3907,2021,2372,5
42.403877,-71.114584,3907,2021,2372,5
42.404383,-71.114964,3907,2021,2372,5
42.404818,-71.115291,3907,2021,2372,5
42.405155,-71.115544,3907,2021,2372,5
42.405207,-71.115582,3907,2021,2372,5
42.394851,-71.097597,4273,2021,2373,5
42.395065,-71.097628,4273,2021,2373,5
42.395328,-71.097818,4273,2021,2373,5
42.395896,-71.098256,4273,2021,2373,5
42.396266,-71.098633,4273,2021,2373,5
42.396777,-71.099181,4273,2021,2373,5
42.396912,-71.099339,4273,2021,2373,5
42.397044,-71.099499,4273,2021,2373,5
42.397144,-71.099626,4273,2021,2373,5
42.39719,-71.099684,4273,2021,2373,5
42.397203,-71.0997,4273,2021,2373,5
42.397527,-71.100056,4273,2021,2373,5
42.398416,-71.101192,4273,2021,2373,5
42.398957,-71.102064,4273,2021,2373,5
42.399144,-71.102359,4273,2021,2373,5
42.399494,-71.102859,4273,2021,2373,5
42.399495,-71.10286,4273,2021,2373,5
42.399758,-71.103208,4273,2021,2373,5
42.400415,-71.104088,4273,2021,2373,5
42.401141,-71.105051,4273,2021,2373,5
42.401536,-71.105573,4273,2021,2373,5
42.401807,-71.105935,4273,2021,2373,5
42.402078,-71.106282,4273,2021,2373,5
42.396648,-71.098206,4038,2021,2374,5
42.397239,-71.097684,4038,2021,2374,5
42.398942,-71.096125,4038,2021,2374,5
42.399241,-71.09586,4038,2021,2374,5
42.399767,-71.095364,4038,2021,2374,5
42.397444,-71.091083,1468,2024,2375,5
42.397727,-71.090668,1468,2024,2375,5
42.397872,-71.090377,1468,2024,2375,5
42.398047,-71.089973,1468,2024,2375,5
42.398343,-71.089235,1468,2024,2375,5
42.398594,-71.088747,1468,2024,2375,5
42.398688,-71.088542,1468,2024,2375,5
42.398947,-71.087985,1468,2024,2375,5
42.399004,-71.087816,1468,2024,2375,5
42.399239,-71.086884,1468,2024,2375,5
42.398969,-71.08611,1468,2024,2375,5
42.398562,-71.085428,1468,2024,2375,5
42.398422,-71.085183,1468,2024,2375,5
42.398261,-71.084869,1468,2024,2375,5
42.39786,-71.084653,1468,2024,2375,5
42.386273,-71.078706,6438,2021,2376,5
42.386451,-71.078599,6438,2021,2376,5
42.386517,-71.078549,6438,2021,2376,5
42.386572,-71.078482,3800,2021,2376,5
42.386988,-71.07767,30434,2024,38,4
42.387117,-71.077452,3800,2021,2376,5
42.38724,-71.07736,3800,2021,2376,5
42.389302,-71.077702,3800,2021,2376,5
42.390817,-71.079509,3800,2021,2376,5
42.390833,-71.079529,3800,2021,2376,5
42.390992,-71.079723,3800,2021,2376,5
42.390996,-71.079727,794,2019,2376,5
42.391282,-71.079979,739,2016,2376,5
42.391404,-71.080053,1334,2021,2376,5
42.391696,-71.080179,1334,2021,2376,5
42.392558,-71.080418,1334,2021,2376,5
42.393467,-71.080673,1334,2021,2376,5
42.393571,-71.080702,1334,2021,2376,5
42.393843,-71.080727,1334,2021,2376,5
42.393953,-71.08081,1334,2021,2376,5
42.394312,-71.080909,1334,2021,2376,5
42.394859,-71.081059,1334,2021,2376,5
42.395123,-71.081133,1334,2021,2376,5
42.395481,-71.081233,1334,2021,2376,5
42.395508,-71.081241,1334,2021,2376,5
42.395716,-71.081296,1334,2021,2376,5
42.395811,-71.081274,1334,2021,2376,5
42.395998,-71.0813,1334,2021,2376,5
42.396098,-71.081278,1334,2021,2376,5
42.396146,-71.081218,1334,2021,2376,5
42.396313,-71.081223,1334,2021,2376,5
42.396371,-71.081349,1334,2021,2376,5
42.396651,-71.081699,1334,2021,2376,5
42.397055,-71.082518,1334,2021,2376,5
42.397372,-71.083341,1334,2021,2376,5
42.39744,-71.083572,1334,2021,2376,5
42.397641,-71.084007,1334,2021,2376,5
42.398029,-71.084131,58995,2024,28,3
42.392672,-71.093305,4134,2021,2377,5
42.392672,-71.093304,4134,2021,2377,5
42.393196,-71.092899,4134,2021,2377,5
42.393613,-71.092559,4134,2021,2377,5
42.393904,-71.092344,4134,2021,2377,5
42.39435,-71.092023,4134,2021,2377,5
42.394829,-71.09169,4134,2021,2377,5
42.395048,-71.09153,4134,2021,2377,5
42.395183,-71.091428,4134,2021,2377,5
42.395245,-71.091149,4134,2021,2377,5
42.395262,-71.09099,4134,2021,2377,5
42.395328,-71.090591,4134,2021,2377,5
42.395499,-71.089538,4134,2021,2377,5
42.392634,-71.087783,4377,2021,2378,5
42.39107,-71.089931,4377,2021,2378,5
42.390773,-71.090216,4377,2021,2378,5
42.397721,-71.129913,4195,2021,2379,5
42.398731,-71.128791,4285,2021,2379,5
42.400835,-71.126427,4285,2021,2379,5
42.394019,-71.139915,4168,2021,2380,5
42.393858,-71.138003,4168,2021,2380,5
42.393775,-71.136999,4168,2021,2380,5
42.39376,-71.136792,4168,2021,2380,5
42.393717,-71.136221,4168,2021,2380,5
42.393666,-71.135676,4168,2021,2380,5
42.393619,-71.135188,4168,2021,2380,5
42.393567,-71.134162,4168,2021,2380,5
42.393555,-71.133951,4168,2021,2380,5
42.393511,-71.133106,4168,2021,2380,5
42.393487,-71.132897,4168,2021,2380,5
42.393485,-71.132856,4168,2021,2380,5
42.393444,-71.132057,4168,2021,2380,5
42.393392,-71.131038,4168,2021,2380,5
42.393408,-71.130814,4168,2021,2380,5
42.393169,-71.129852,4168,2021,2380,5
42.392985,-71.129059,4168,2021,2380,5
42.392736,-71.128062,4168,2021,2380,5
42.392726,-71.128023,4168,2021,2380,5
42.392608,-71.127551,4168,2021,2380,5
42.392514,-71.127001,4168,2021,2380,5
42.392542,-71.126464,4168,2021,2380,5
42.392559,-71.125908,4168,2021,2380,5
42.392658,-71.125016,4168,2021,2380,5
42.392704,-71.124875,4168,2021,2380,5
42.393609,-71.13081,4153,2021,2381,5
42.394234,-71.130822,4153,2021,2381,5
42.394798,-71.130817,4153,2021,2381,5
42.395305,-71.13084,4153,2021,2381,5
42.395794,-71.130854,4153,2021,2381,5
42.396468,-71.130874,4153,2021,2381,5
42.396579,-71.130877,4153,2021,2381,5
42.397531,-71.130906,4153,2021,2381,5
42.397912,-71.130905,4153,2021,2381,5
42.398028,-71.130872,4153,2021,2381,5
42.378637,-71.123921,7034,2021,2382,5
42.378975,-71.124187,7034,2021,2382,5
42.379293,-71.124412,7034,2021,2382,5
42.37966,-71.124687,7034,2021,2382,5
42.379887,-71.124865,7034,2021,2382,5
42.380144,-71.125066,7034,2021,2382,5
42.38065,-71.125485,7034,2021,2382,5
42.381018,-71.125796,7034,2021,2382,5
42.38139,-71.126118,7034,2021,2382,5
42.381742,-71.126414,7034,2021,2382,5
42.382053,-71.1267,7034,2021,2382,5
42.382407,-71.127106,7034,2021,2382,5
42.382667,-71.127353,7034,2021,2382,5
42.382708,-71.127396,7034,2021,2382,5
42.382882,-71.12758,7034,2021,2382,5
42.383046,-71.127733,7034,2021,2382,5
42.383234,-71.128014,7034,2021,2382,5
42.383253,-71.128042,7034,2021,2382,5
42.383428,-71.128309,7034,2021,2382,5
42.383738,-71.129004,7034,2021,2382,5
42.383873,-71.129317,7034,2021,2382,5
42.384538,-71.129849,7034,2021,2382,5
42.384728,-71.129989,7034,2021,2382,5
42.385139,-71.130264,7034,2021,2382,5
42.386184,-71.130987,7034,2021,2382,5
42.386702,-71.131316,7034,2021,2382,5
42.387125,-71.131606,7034,2021,2382,5
42.388255,-71.132376,7034,2021,2382,5
42.388873,-71.132622,7034,2021,2382,5
42.389277,-71.132636,7034,2021,2382,5
42.389445,-71.132649,7034,2021,2382,5
42.389636,-71.132664,7034,2021,2382,5
42.39027,-71.132694,7034,2021,2382,5
42.390622,-71.132727,7034,2021,2382,5
42.391194,-71.132746,7034,2021,2382,5
42.39272,-71.132821,7034,2021,2382,5
42.396836,-71.118596,3774,2021,2383,5
42.396607,-71.118022,3774,2021,2383,5
42.39653,-71.11783,3774,2021,2383,5
42.395692,-71.115723,3774,2021,2383,5
42.395662,-71.115604,3774,2021,2383,5
42.395326,-71.114254,3774,2021,2383,5
42.394938,-71.112696,3774,2021,2383,5
42.394769,-71.112038,3774,2021,2383,5
42.394762,-71.112009,3774,2021,2383,5
42.394481,-71.110877,3774,2021,2383,5
42.392337,-71.118057,4111,2021,2384,5
42.393232,-71.117426,4111,2021,2384,5
42.393233,-71.117425,4111,2021,2384,5
42.393568,-71.117177,4111,2021,2384,5
42.394638,-71.116447,4111,2021,2384,5
42.394836,-71.116309,4111,2021,2384,5
42.395232,-71.116037,4111,2021,2384,5
42.395865,-71.115603,4111,2021,2384,5
42.396292,-71.11531,4111,2021,2384,5
42.396869,-71.114913,4111,2021,2384,5
